,CicloLectivoDesCorta,IdAlumno,Anio,Genero,FechaNacimiento,Distrito,Provincia,Departamento,FamiliarResponsable,AnioNacimiento,CantParcialesDesaprobados,CantFinalesDesaprobados,ExcedeNotasDesaprobadasNoParcNoFin,ExcedeMitadCursosDesaprobados,ProgramaAlu,Colegio,TipoColegio,CantArmadas,CantArmadasRetraso7dias,ExcedePagosAtrasados,Desercion,Edad,GrupoEdad
421,2023-2,100136686,2023,F,2003-10-05,INDEPENDENCIA,LIMA ,LIMA,Alumno,2003.0,9,6,SI,NO,Medic Veterinaria y Zootecnia,IE 3052,PRIV,5.0,0.0,0.0,1,20.0,Entre18y25
422,2023-2,100136687,2023,F,2006-02-25,CHORRILLOS,LIMA ,LIMA,Madre,2006.0,18,18,SI,SI,Nutrición y Dietética,TRILCE CHORRILLOS II,PUBL,5.0,0.0,0.0,1,17.0,MenosDe18
423,2023-2,100136689,2023,M,2006-01-14,SAN JUAN DE LURIGANCHO,LIMA ,LIMA,Madre,2006.0,4,4,SI,NO,Artes Escénicas,SAN ALFONSO - HUANTA/HUANTA/AY,PUBL,5.0,1.0,0.0,0,17.0,MenosDe18
424,2023-2,100136712,2023,M,2006-05-06,VENTANILLA,PROV. CONST. DEL CALLAO,CALLAO,Padre,2006.0,2,0,NO,NO,Derecho,COPRODELI DE SAN MARTIN - VENT,PUBL,5.0,0.0,0.0,0,17.0,MenosDe18
425,2023-2,100136719,2023,M,2003-06-22,CARABAYLLO,LIMA ,LIMA,Alumno,2003.0,2,2,NO,NO,Comunicación y Publicidad,8188 FE Y ESPERANZA - 	Lima /,PUBL,4.0,3.0,1.0,0,20.0,Entre18y25
426,2023-2,100136723,2023,M,2003-03-08,MALA,CAÑETE ,LIMA,Alumno,2003.0,28,28,SI,SI,Artes Escénicas,20927 DIGNIDAD NACIONAL,PUBL,1.0,0.0,0.0,1,20.0,Entre18y25
427,2023-2,100136739,2023,F,2005-11-03,COMAS,LIMA ,LIMA,Apoderado,2005.0,6,3,SI,NO,Farmacia y Bioquímica,ARTEMIO DEL SOLAR ICOCHEA,PUBL,4.0,3.0,1.0,0,18.0,MenosDe18
428,2023-2,100136741,2023,F,2006-03-08,EL AGUSTINO,LIMA ,LIMA,Madre,2006.0,0,0,NO,NO,Comunicación y Publicidad,ISABEL FLORES DE OLIVA - CHORR,PUBL,5.0,1.0,0.0,0,17.0,MenosDe18
429,2023-2,100136748,2023,F,1994-06-05,VILLA MARÍA DEL TRIUNFO,LIMA ,LIMA,Alumno,1994.0,6,0,SI,NO,Enfermería,MARIANISTAS DE VILLA MARIA DEL,PUBL,5.0,3.0,1.0,0,29.0,Mayor25
430,2023-2,100136755,2023,F,2006-01-28,CHORRILLOS,LIMA ,LIMA,Madre,2006.0,3,0,NO,NO,Psicología,IE 7242 DIVINO MAESTRO,PUBL,5.0,0.0,0.0,0,17.0,MenosDe18
431,2023-2,100136757,2023,F,2005-12-09,VENTANILLA,PROV. CONST. DEL CALLAO,CALLAO,Madre,2005.0,4,2,NO,NO,Psicología,5098 KUMAMOTO,PUBL,5.0,4.0,1.0,0,18.0,MenosDe18
432,2023-2,100136762,2023,M,2005-06-25,VILLA MARÍA DEL TRIUNFO,LIMA ,LIMA,Apoderado,2005.0,12,12,SI,SI,Ingeniería Civil,ANNIES CHOOL - SJM,PUBL,1.0,0.0,0.0,1,18.0,MenosDe18
433,2023-2,100136763,2023,M,2003-10-11,LOS OLIVOS,LIMA ,LIMA,Apoderado,2003.0,3,6,NO,NO,Nutrición y Dietética,San Pío X - Los Olivos,PRIV,5.0,1.0,0.0,0,20.0,Entre18y25
434,2023-2,100136765,2023,M,2005-11-11,SAN MARTÍN DE PORRES,LIMA ,LIMA,Madre,2005.0,6,3,SI,NO,Estomatología,IE CADILLO,PRIV,4.0,0.0,0.0,1,18.0,MenosDe18
435,2023-2,100136767,2023,F,1999-04-23,SANTA ANITA,LIMA ,LIMA,Alumno,1999.0,0,0,NO,NO,Enfermería,TECHNOLOGY SCHOOLS DE SANTA AN,PUBL,5.0,1.0,0.0,0,24.0,Entre18y25
436,2023-2,100136772,2023,F,2006-01-20,PUENTE PIEDRA,LIMA ,LIMA,Madre,2006.0,2,4,NO,NO,Psicología,VIRGEN DE VIRGENES - PUENTE PI,PRIV,5.0,1.0,0.0,1,17.0,MenosDe18
437,2023-2,100136775,2023,F,2005-01-08,LOS OLIVOS,LIMA ,LIMA,Apoderado,2005.0,3,3,SI,NO,Adm. Negocios Internacionales,NEWTON - TARMA,PRIV,5.0,0.0,0.0,0,18.0,MenosDe18
438,2023-2,100136777,2023,F,2005-06-09,VILLA EL SALVADOR,LIMA ,LIMA,Padre,2005.0,0,0,NO,NO,Enfermería,NUESTRA SEÑORA DEL ROSAIO VES,PUBL,5.0,0.0,0.0,0,18.0,MenosDe18
439,2023-2,100136781,2023,F,2005-11-26,VILLA EL SALVADOR,LIMA ,LIMA,Madre,2005.0,12,18,SI,NO,Medic Veterinaria y Zootecnia,SANTA ROSA DE LIMA - VES,PUBL,2.0,0.0,0.0,1,18.0,MenosDe18
440,2023-2,100136784,2023,F,2000-11-18,ATE,LIMA ,LIMA,Alumno,2000.0,3,3,NO,NO,Psicología,SAN ALFONSO-ATE,PUBL,1.0,0.0,0.0,0,23.0,Entre18y25
441,2023-2,100136787,2023,F,2005-11-03,SAYAN,HUAURA ,LIMA,Madre,2005.0,2,0,NO,NO,Psicología,SANTISIMA TRINIDAD,PUBL,5.0,0.0,0.0,1,18.0,MenosDe18
442,2023-2,100136792,2023,F,2023-09-08,VILLA EL SALVADOR,LIMA ,LIMA,Apoderado,2023.0,0,0,NO,NO,Artes Escénicas,Colegio Fuera De Cartera,PUBL,5.0,0.0,0.0,1,0.0,MenosDe18
443,2023-2,100136795,2023,F,2006-11-02,LOS OLIVOS,LIMA ,LIMA,Padre,2006.0,2,8,NO,NO,Marketing y Administración,8181 HEROES DEL ALTO CENEPA,PUBL,5.0,4.0,1.0,0,17.0,MenosDe18
444,2023-2,100136797,2023,F,2004-02-16,BREÑA,LIMA ,LIMA,Alumno,2004.0,0,0,NO,NO,Enfermería,Patrocinio De San Jose,PUBL,5.0,0.0,0.0,0,19.0,Entre18y25
445,2023-2,100136802,2023,F,2006-03-10,ANCÓN,LIMA ,LIMA,Madre,2006.0,0,0,NO,NO,Adm. Negocios Internacionales,PAMER PUENTE PIEDRA 2,PUBL,5.0,2.0,0.0,0,17.0,MenosDe18
446,2023-2,100136803,2023,F,2005-12-28,SAN MARTÍN DE PORRES,LIMA ,LIMA,Madre,2005.0,0,0,NO,NO,Comunicación y Publicidad,JOSE HECTOR RODRIGUEZ TRIGOSO,PUBL,5.0,0.0,0.0,0,18.0,MenosDe18
447,2023-2,100136810,2023,F,2003-04-22,PACHACAMAC,LIMA ,LIMA,Alumno,2003.0,12,18,SI,SI,Enfermería,1220 SAN JOSE MARELLO,PRIV,4.0,0.0,0.0,1,20.0,Entre18y25
448,2023-2,100136845,2023,F,2005-01-19,LURIN,LIMA ,LIMA,Apoderado,2005.0,3,0,NO,NO,Ing. Empresarial y de Sistemas,JOSE CARLOS MARIATEGUI -LURIN,PRIV,5.0,0.0,0.0,1,18.0,MenosDe18
449,2023-2,100136847,2023,F,1998-08-23,SAN JUAN DE MIRAFLORES,LIMA ,LIMA,Alumno,1998.0,12,6,SI,NO,Estomatología,SACO OLIVEROS - SJM,PRIV,4.0,3.0,1.0,0,25.0,Mayor25
450,2023-2,100136848,2023,F,2006-05-09,COMAS,LIMA ,LIMA,Apoderado,2006.0,6,3,SI,NO,Derecho,LA CATOLICA DE CARABAYLLO,PRIV,1.0,0.0,0.0,0,17.0,MenosDe18
451,2023-2,100136853,2023,M,2006-06-05,PACHACAMAC,LIMA ,LIMA,Madre,2006.0,0,0,NO,NO,Psicología,SAN SALVADOR - PACHACAMAC,PRIV,5.0,0.0,0.0,0,17.0,MenosDe18
452,2023-2,100136867,2023,F,2006-02-18,HUARAL,HUARAL ,LIMA,Madre,2006.0,3,3,NO,NO,Marketing y Administración,HOGAR INFANTIL - HUARAL,PRIV,5.0,0.0,0.0,0,17.0,MenosDe18
453,2023-2,100136870,2023,F,2006-06-04,IQUITOS,MAYNAS ,LORETO,Madre,2006.0,0,3,SI,NO,Biología Marina,VIRGEN DE LORETO - IQUITOS,PRIV,5.0,3.0,1.0,0,17.0,MenosDe18
454,2023-2,100136881,2023,F,2006-01-15,LOS OLIVOS,LIMA ,LIMA,Madre,2006.0,6,0,NO,NO,Derecho,SANTA MONICA DE PRO,PRIV,5.0,3.0,1.0,0,17.0,MenosDe18
455,2023-2,100136886,2023,F,2005-04-05,ATE,LIMA ,LIMA,Padre,2005.0,6,9,SI,NO,Enfermería,San Martin De Porres,PRIV,5.0,0.0,0.0,0,18.0,MenosDe18
456,2023-2,100136891,2023,F,1988-11-09,ATE,LIMA ,LIMA,Alumno,1988.0,3,0,NO,NO,Medic Veterinaria y Zootecnia,SAN LORENZO - ATE VITARTE,PRIV,5.0,0.0,0.0,0,35.0,Mayor25
457,2023-2,100136895,2023,F,2004-09-10,VILLA MARÍA DEL TRIUNFO,LIMA ,LIMA,Alumno,2004.0,15,18,SI,SI,Farmacia y Bioquímica,LINCOLN,PRIV,3.0,0.0,0.0,1,19.0,Entre18y25
458,2023-2,100136897,2023,F,2004-08-23,VILLA MARÍA DEL TRIUNFO,LIMA ,LIMA,Alumno,2004.0,0,0,NO,NO,Farmacia y Bioquímica,IE TUPAC AMARU,PRIV,5.0,0.0,0.0,0,19.0,Entre18y25
459,2023-2,100136905,2023,F,2006-04-22,INDEPENDENCIA,LIMA ,LIMA,Padre,2006.0,6,6,SI,NO,Estomatología,NSTRA SRA DEL ROSARIO-INDEPEND,PRIV,5.0,0.0,0.0,0,17.0,MenosDe18
460,2023-2,100136918,2023,M,2005-07-30,CARABAYLLO,LIMA ,LIMA,Madre,2005.0,6,0,SI,NO,Derecho,TUNGASUCA,PRIV,5.0,0.0,0.0,0,18.0,MenosDe18
461,2023-2,100136921,2023,F,2006-01-23,CARABAYLLO,LIMA ,LIMA,Padre,2006.0,3,9,SI,NO,Derecho,JUAN PABLO PEREGRINO CARABAYLL,PRIV,2.0,0.0,0.0,1,17.0,MenosDe18
462,2023-2,100136924,2023,F,2005-07-11,JESÚS MARÍA,LIMA ,LIMA,Apoderado,2005.0,2,0,NO,NO,Arquitectura y Urb Ambiental,GABRIELA MISTRAL,PRIV,5.0,1.0,0.0,0,18.0,MenosDe18
463,2023-2,100136931,2023,M,2004-05-30,VILLA EL SALVADOR,LIMA ,LIMA,Alumno,2004.0,3,0,SI,NO,Ing. Empresarial y de Sistemas,Pamer Villa El Salvador,PRIV,5.0,1.0,0.0,0,19.0,Entre18y25
464,2023-2,100136942,2023,F,2005-02-24,LOS OLIVOS,LIMA ,LIMA,Apoderado,2005.0,6,3,SI,NO,Obstetricia,ROBERT LETOURNEAU - LOS OLIVOS,PRIV,5.0,0.0,0.0,0,18.0,MenosDe18
465,2023-2,100136949,2023,F,2006-07-26,CARABAYLLO,LIMA ,LIMA,Padre,2006.0,3,0,NO,NO,Ing. Empresarial y de Sistemas,HONORES HELICE,PRIV,5.0,1.0,0.0,0,17.0,MenosDe18
466,2023-2,100136952,2023,M,2006-06-12,CHORRILLOS,LIMA ,LIMA,Padre,2006.0,4,2,NO,NO,Ingeniería Civil,SANTISIMA MARIA - CHORRILLOS,PRIV,5.0,0.0,0.0,0,17.0,MenosDe18
467,2023-2,100136954,2023,M,2006-08-30,PUENTE PIEDRA,LIMA ,LIMA,Madre,2006.0,3,0,NO,NO,Psicología,CORAZONES MARIANOS DEL NORTE,PRIV,5.0,2.0,0.0,0,17.0,MenosDe18
468,2023-2,100136959,2023,F,2001-09-12,VILLA EL SALVADOR,LIMA ,LIMA,Alumno,2001.0,9,0,SI,NO,Farmacia y Bioquímica,MANUEL GONZALES PRADA - VILLA,PRIV,4.0,0.0,0.0,1,22.0,Entre18y25
469,2023-2,100136973,2023,F,2005-05-10,SAN MARTÍN DE PORRES,LIMA ,LIMA,Madre,2005.0,3,3,SI,NO,Obstetricia,IE LOS JAZMINES DEL NARANJAL,PRIV,5.0,0.0,0.0,0,18.0,MenosDe18
470,2023-2,100136975,2023,F,2006-02-04,VILLA EL SALVADOR,LIMA ,LIMA,Apoderado,2006.0,0,0,NO,NO,Derecho,PODEROSO JESUS,PRIV,5.0,0.0,0.0,0,17.0,MenosDe18
471,2023-2,100136981,2023,F,2006-05-16,SAN BARTOLO,LIMA ,LIMA,Madre,2006.0,3,6,SI,NO,Derecho,VICTOR MORON MUÑOZ - SAN BARTO,PRIV,5.0,0.0,0.0,0,17.0,MenosDe18
472,2023-2,100136999,2023,M,2005-04-28,HUANUCO,HUÁNUCO,HUÁNUCO,Apoderado,2005.0,9,12,SI,NO,Farmacia y Bioquímica,PERUANA ALEMANA,PRIV,5.0,1.0,0.0,0,18.0,MenosDe18
473,2023-2,100137000,2023,M,2006-02-02,PACHACAMAC,LIMA ,LIMA,Padre,2006.0,4,4,NO,NO,Medic Veterinaria y Zootecnia,LA ASCENCION-PACHACAMAC,PRIV,5.0,2.0,0.0,0,17.0,MenosDe18
474,2023-2,100137001,2023,F,2006-04-08,VILLA EL SALVADOR,LIMA ,LIMA,Madre,2006.0,0,0,NO,NO,Comunicación y Publicidad,6065 PERU - INGLATERRA - VES,PRIV,5.0,0.0,0.0,0,17.0,MenosDe18
475,2023-2,100137002,2023,F,2006-06-04,HUARAL,HUARAL ,LIMA,Madre,2006.0,3,3,NO,NO,Obstetricia,MARIA REYNA,PRIV,5.0,0.0,0.0,0,17.0,MenosDe18
476,2023-2,100137004,2023,F,2004-01-11,PACHACAMAC,LIMA ,LIMA,Alumno,2004.0,12,9,SI,NO,Nutrición y Dietética,JOSE MARIA ARGUEDAS - LURIN,PRIV,5.0,0.0,0.0,0,19.0,Entre18y25
477,2023-2,100137005,2023,F,2005-11-24,PACHACAMAC,LIMA ,LIMA,Padre,2005.0,2,0,NO,NO,Medic Veterinaria y Zootecnia,7102 SAN FRANCISCO DE ASIS,PRIV,5.0,0.0,0.0,1,18.0,MenosDe18
478,2023-2,100137006,2023,F,2005-06-22,MORALES,SAN MARTÍN ,SAN MARTÍN,Madre,2005.0,0,4,SI,NO,Artes Escénicas,FRANCISCO IZQUIERDO RIOS,PRIV,5.0,0.0,0.0,0,18.0,MenosDe18
479,2023-2,100137009,2023,M,2005-03-03,LURIGANCHO,LIMA ,LIMA,Apoderado,2005.0,9,6,SI,NO,Medic Veterinaria y Zootecnia,CORAZON DE GUADALUPE-ATE,PRIV,2.0,1.0,1.0,0,18.0,MenosDe18
480,2023-2,100137010,2023,F,2006-01-08,LOS OLIVOS,LIMA ,LIMA,Padre,2006.0,0,3,NO,NO,Comunicación y Publicidad,ARGUS,PRIV,3.0,2.0,1.0,0,17.0,MenosDe18
481,2023-2,100137011,2023,F,2002-09-07,SAN MARTÍN DE PORRES,LIMA ,LIMA,Alumno,2002.0,0,0,NO,NO,Comunicación y Publicidad,ALBERT EINSTEIN - BREÑA,PUBL,5.0,0.0,0.0,0,21.0,Entre18y25
482,2023-2,100137026,2023,F,2005-04-09,LA VICTORIA,LIMA ,LIMA,Apoderado,2005.0,3,3,NO,NO,Ingeniería Ambiental,Saco Oliveros - Sta. Beatriz,PRIV,5.0,0.0,0.0,0,18.0,MenosDe18
483,2023-2,100137027,2023,F,2004-08-15,VILLA MARÍA DEL TRIUNFO,LIMA ,LIMA,Alumno,2004.0,0,0,NO,NO,Arquitectura y Urb Ambiental,FE Y ALEGRIA N° 24 - VMT,PRIV,5.0,0.0,0.0,0,19.0,Entre18y25
484,2023-2,100137034,2023,M,1980-05-19,MAGDALENA DEL MAR,LIMA ,LIMA,Alumno,1980.0,18,18,SI,SI,Arquitectura y Urb Ambiental,PEDRO NOLASCO,PRIV,1.0,0.0,0.0,0,43.0,Mayor25
485,2023-2,100137037,2023,F,2006-03-13,SAN MARTÍN DE PORRES,LIMA ,LIMA,Apoderado,2006.0,15,15,SI,SI,Obstetricia,PRESENTACION DE MARIA,PRIV,5.0,0.0,0.0,1,17.0,MenosDe18
486,2023-2,100137045,2023,M,1996-07-17,SAN MARTÍN DE PORRES,LIMA ,LIMA,Alumno,1996.0,9,3,SI,NO,Biología Marina,SEÑOR DE LA ASCENCION,PRIV,3.0,0.0,0.0,1,27.0,Mayor25
487,2023-2,100137046,2023,F,1999-07-03,SAN MARTÍN DE PORRES,LIMA ,LIMA,Alumno,1999.0,4,4,SI,NO,Ingeniería Ambiental,2071 CESAR VALLEJO - LOS OLIVO,PUBL,5.0,1.0,0.0,0,24.0,Entre18y25
488,2023-2,100137047,2023,F,2005-11-19,MALA,CAÑETE ,LIMA,Madre,2005.0,6,3,NO,NO,Obstetricia,IE FRACTAL - MALA/CAÑETE/LIMA,PRIV,5.0,0.0,0.0,1,18.0,MenosDe18
489,2023-2,100137056,2023,F,2001-09-16,VILLA MARÍA DEL TRIUNFO,LIMA ,LIMA,Alumno,2001.0,6,3,SI,NO,Psicología,6082 LOS PROCERES - SURCO,PRIV,5.0,2.0,0.0,0,22.0,Entre18y25
490,2023-2,100137059,2023,M,2004-08-14,SAN MARTÍN DE PORRES,LIMA ,LIMA,Alumno,2004.0,6,6,SI,NO,Medic Veterinaria y Zootecnia,NIÑO JESUS DE PRAGA-CALLAO,PRIV,5.0,2.0,0.0,0,19.0,Entre18y25
491,2023-2,100137070,2023,F,2004-11-09,SAN MARTÍN DE PORRES,LIMA ,LIMA,Alumno,2004.0,3,3,NO,NO,Adm. Negocios Internacionales,I.E. MERCEDES CABELLO DE CARBO,PUBL,5.0,4.0,1.0,0,19.0,Entre18y25
492,2023-2,100137072,2023,F,2003-10-15,VILLA EL SALVADOR,LIMA ,LIMA,Alumno,2003.0,9,9,SI,NO,Enfermería,MANUEL GONZALES PRADA - VILLA,PUBL,2.0,1.0,1.0,1,20.0,Entre18y25
493,2023-2,100137074,2023,F,2000-12-20,LIMA,LIMA ,LIMA,Alumno,2000.0,12,9,SI,NO,Nutrición y Dietética,CARMELITAS NEW SCHOOL - BARRAN,PRIV,1.0,0.0,0.0,1,23.0,Entre18y25
494,2023-2,100137075,2023,F,2003-10-18,EL AGUSTINO,LIMA ,LIMA,Alumno,2003.0,9,6,SI,NO,Enfermería,TECHNOLOGY SCHOOLS - ATE,PRIV,5.0,2.0,0.0,0,20.0,Entre18y25
495,2023-2,100137080,2023,F,2003-11-05,VILLA EL SALVADOR,LIMA ,LIMA,Alumno,2003.0,0,0,NO,NO,Farmacia y Bioquímica,PERUANO CANADIENSE 7228 VES,PRIV,5.0,0.0,0.0,0,20.0,Entre18y25
496,2023-2,100137081,2023,M,1996-06-07,ATE,LIMA ,LIMA,Alumno,1996.0,6,9,SI,NO,Enfermería,1257 REINO UNIDO DE GRAN BRETA,PRIV,5.0,0.0,0.0,1,27.0,Mayor25
497,2023-2,100137089,2023,F,2004-03-02,CHORRILLOS,LIMA ,LIMA,Alumno,2004.0,3,0,NO,NO,Psicología,6005 EMILIO SOYER - CHORRILLOS,PRIV,5.0,0.0,0.0,0,19.0,Entre18y25
498,2023-2,100137095,2023,F,2004-09-10,PUCUSANA,LIMA ,LIMA,Alumno,2004.0,0,0,NO,NO,Adm. Negocios Internacionales,IE FRACTAL - MALA/CAÑETE/LIMA,PUBL,5.0,0.0,0.0,0,19.0,Entre18y25
499,2023-2,100137096,2023,F,2004-12-30,VILLA EL SALVADOR,LIMA ,LIMA,Alumno,2004.0,6,6,NO,NO,Enfermería,AMERICAN SISTEMS - VES,PRIV,5.0,0.0,0.0,0,19.0,Entre18y25
500,2023-2,100137105,2023,F,2005-07-12,ANCÓN,LIMA ,LIMA,Apoderado,2005.0,12,12,SI,SI,Medic Veterinaria y Zootecnia,INKA'S COLLEGE,PUBL,5.0,0.0,0.0,1,18.0,MenosDe18
501,2023-2,100137108,2023,F,1993-05-02,INDEPENDENCIA,LIMA ,LIMA,Alumno,1993.0,18,18,SI,SI,Medic Veterinaria y Zootecnia,2053 FRANCISCO BOLOGNESI CERVA,PUBL,1.0,0.0,0.0,1,30.0,Mayor25
502,2023-2,100137111,2023,F,2005-02-20,LURIGANCHO,LIMA ,LIMA,Apoderado,2005.0,0,0,NO,NO,Obstetricia,112 HEROES DE LA BREÑA,PRIV,5.0,0.0,0.0,0,18.0,MenosDe18
503,2023-2,100137119,2023,M,2006-08-10,CERRO AZUL,CAÑETE ,LIMA,Apoderado,2006.0,6,6,SI,NO,Estomatología,Evariste Galois - Cañete,PUBL,5.0,1.0,0.0,0,17.0,MenosDe18
504,2023-2,100137120,2023,F,1996-07-07,CALLAO,PROV. CONST. DEL CALLAO,CALLAO,Alumno,1996.0,8,8,SI,NO,Psicología,5085 RAMIRO PRIALE PRIALE - CA,PRIV,5.0,3.0,1.0,0,27.0,Mayor25
505,2023-2,100137121,2023,M,2000-10-19,SAN JUAN DE MIRAFLORES,LIMA ,LIMA,Alumno,2000.0,0,0,NO,NO,Ingeniería Civil,N° 6047 JOSE MARIA ARGUEDAS,PRIV,5.0,0.0,0.0,0,23.0,Entre18y25
506,2023-2,100137122,2023,F,2006-01-19,ATE,LIMA ,LIMA,Madre,2006.0,0,0,NO,NO,Psicología,NSTRA. SEÑORA DE LA SABIDURIA,PRIV,5.0,0.0,0.0,0,17.0,MenosDe18
507,2023-2,100137123,2023,F,2002-10-08,VILLA MARÍA DEL TRIUNFO,LIMA ,LIMA,Alumno,2002.0,3,0,NO,NO,Psicología,MARIA MILAGROSA - VMT,PUBL,5.0,2.0,0.0,0,21.0,Entre18y25
508,2023-2,100137124,2023,F,2004-10-18,PACHACAMAC,LIMA ,LIMA,Alumno,2004.0,12,0,SI,NO,Medic Veterinaria y Zootecnia,7102 SAN FRANCISCO DE ASIS,PUBL,4.0,2.0,1.0,0,19.0,Entre18y25
509,2023-2,100137126,2023,F,2006-03-26,PUENTE PIEDRA,LIMA ,LIMA,Apoderado,2006.0,9,12,SI,NO,Psicología,Saco Oliveros - Puente Piedra,PUBL,5.0,0.0,0.0,1,17.0,MenosDe18
510,2023-2,100137135,2023,F,2005-02-24,CHALA,CARAVELÍ,AREQUIPA,Apoderado,2005.0,12,6,SI,NO,Farmacia y Bioquímica,IE HORTENCIA PARDO MANCEBO,PRIV,5.0,1.0,0.0,0,18.0,MenosDe18
511,2023-2,100137148,2023,F,2003-01-27,SANTIAGO DE SURCO,LIMA ,LIMA,Alumno,2003.0,0,0,NO,NO,Obstetricia,6082 LOS PROCERES - SURCO,PUBL,5.0,0.0,0.0,0,20.0,Entre18y25
512,2023-2,100137150,2023,F,2001-10-24,LURIGANCHO,LIMA ,LIMA,Alumno,2001.0,15,18,SI,SI,Enfermería,MI JESUS,PUBL,3.0,1.0,0.0,1,22.0,Entre18y25
513,2023-2,100137169,2023,F,2000-03-09,ATE,LIMA ,LIMA,Alumno,2000.0,3,0,NO,NO,Obstetricia,IE COLEGIO NACIONAL MIXTO HUAY,PUBL,5.0,0.0,0.0,0,23.0,Entre18y25
514,2023-2,100137179,2023,M,2005-10-26,LOS OLIVOS,LIMA ,LIMA,Apoderado,2005.0,2,0,NO,NO,Adm. Negocios Internacionales,NUESTRA SEÑORA DE MONSERRAT DE,PUBL,5.0,1.0,0.0,0,18.0,MenosDe18
515,2023-2,100137181,2023,F,2006-02-10,LURIGANCHO,LIMA ,LIMA,Apoderado,2006.0,0,0,NO,NO,Obstetricia,WINNER SCHOOL,PUBL,5.0,1.0,0.0,0,17.0,MenosDe18
516,2023-2,100137188,2023,F,2002-05-04,CARABAYLLO,LIMA ,LIMA,Alumno,2002.0,6,0,SI,NO,Enfermería,PALMAS REALES - LOS OLIVOS,PUBL,5.0,0.0,0.0,0,21.0,Entre18y25
517,2023-2,100137203,2023,F,2005-06-25,SANTA MARÍA,HUAURA ,LIMA,Apoderado,2005.0,0,0,NO,NO,Derecho,MAYOR PRESIDENTE - COAR LIMA,PUBL,5.0,0.0,0.0,0,18.0,MenosDe18
518,2023-2,100137223,2023,F,2002-07-03,VILLA MARÍA DEL TRIUNFO,LIMA ,LIMA,Alumno,2002.0,9,3,SI,NO,Medic Veterinaria y Zootecnia,ANGELES DE JESUS - VMT,PUBL,5.0,0.0,0.0,1,21.0,Entre18y25
519,2023-2,100137237,2023,M,2005-10-08,VILLA MARÍA DEL TRIUNFO,LIMA ,LIMA,Padre,2005.0,3,3,SI,NO,Psicología,Salamanca - Villa Maria del Tr,PUBL,5.0,3.0,1.0,1,18.0,MenosDe18
520,2023-2,100137250,2023,F,2005-07-01,VILLA MARÍA DEL TRIUNFO,LIMA ,LIMA,Padre,2005.0,0,0,SI,NO,Derecho,MARIANISTAS DE VILLA MARIA DEL,PUBL,1.0,0.0,0.0,1,18.0,MenosDe18
521,2023-2,100137251,2023,F,2003-01-01,PUENTE PIEDRA,LIMA ,LIMA,Alumno,2003.0,6,3,SI,NO,Derecho,3070 MARIA DE LOS ANGELES - PP,PUBL,5.0,1.0,0.0,0,20.0,Entre18y25
522,2023-2,100137256,2023,F,2006-01-10,MALA,CAÑETE ,LIMA,Apoderado,2006.0,6,6,SI,NO,Derecho,DIONISIO MANCO CAMPOS-MALA,PUBL,5.0,0.0,0.0,0,17.0,MenosDe18
523,2023-2,100137257,2023,M,2005-03-06,COMAS,LIMA ,LIMA,Apoderado,2005.0,12,9,SI,NO,Enfermería,CRUZ SACO DEL PINAR,PUBL,5.0,1.0,0.0,1,18.0,MenosDe18
524,2023-2,100137267,2023,F,2005-06-08,INDEPENDENCIA,LIMA ,LIMA,Apoderado,2005.0,0,0,NO,NO,Nutrición y Dietética,SEBASTIAN SALAZAR BONDY - SMP,PUBL,5.0,3.0,1.0,0,18.0,MenosDe18
525,2023-2,100137285,2023,F,2004-01-22,PUENTE PIEDRA,LIMA ,LIMA,Alumno,2004.0,0,0,NO,NO,Enfermería,INMACULADA CONCEPCION - HUACHO,PUBL,5.0,0.0,0.0,0,19.0,Entre18y25
526,2023-2,100137287,2023,F,2006-04-01,AYACUCHO,HUAMANGA,AYACUCHO,Madre,2006.0,3,0,SI,NO,Biología Marina,IE COAR MADRE DE DIOS,PUBL,5.0,0.0,0.0,0,17.0,MenosDe18
527,2023-2,100137292,2023,M,2006-06-24,VILLA EL SALVADOR,LIMA ,LIMA,Padre,2006.0,0,3,SI,NO,Adm. Negocios Internacionales,6063 JOSE CARLOS MARIATEGUI,PUBL,5.0,1.0,0.0,0,17.0,MenosDe18
528,2023-2,100137294,2023,F,2005-01-31,CARABAYLLO,LIMA ,LIMA,Apoderado,2005.0,3,3,SI,NO,Enfermería,CORAZON DE CRISTO MORADO,PUBL,5.0,0.0,0.0,1,18.0,MenosDe18
529,2023-2,100137295,2023,F,2003-12-18,VILLA EL SALVADOR,LIMA ,LIMA,Alumno,2003.0,6,3,NO,NO,Enfermería,PERUANO JAPONES N°7213 - VES,PUBL,6.0,0.0,0.0,0,20.0,Entre18y25
530,2023-2,100137299,2023,F,2004-07-26,LA VICTORIA,LIMA ,LIMA,Alumno,2004.0,9,3,NO,NO,Obstetricia,SACO OLIVEROS DE LA VICTORIA -,PRIV,5.0,2.0,0.0,1,19.0,Entre18y25
531,2023-2,100137316,2023,F,2006-01-28,CHORRILLOS,LIMA ,LIMA,Madre,2006.0,3,0,NO,NO,Ing. Empresarial y de Sistemas,Pedro Ruiz Gallo,PUBL,5.0,0.0,0.0,1,17.0,MenosDe18
532,2023-2,100137321,2023,F,2004-10-24,ATE,LIMA ,LIMA,Alumno,2004.0,2,2,SI,NO,Psicología,WINNER SCHOOL,PRIV,5.0,1.0,0.0,1,19.0,Entre18y25
